date,day_of_week,week_number,shift,production_line,product_type,machine_id,machine_status,skill_required,required_staff,production_units,order_backlog,priority_level,raw_material_availability,raw_material_cost_index,planned_downtime,absenteeism_rate,overtime_allowed,is_weekend,is_peak_day,weather_disruption,supplier_delay
2026-02-24,Tuesday,8,Afternoon,Line C,Custom Components,M-C3,Running,Quality Inspector,2,547,41,Medium,0.72,1.05,0,0.02,0,0,0,0,0
2026-02-24,Tuesday,8,Afternoon,Line C,Custom Components,M-C3,Running,Maintenance Technician,2,547,41,Medium,0.72,1.05,0,0.02,0,0,0,0,0
2026-02-24,Tuesday,8,Afternoon,Line C,Custom Components,M-C3,Running,Packaging Operator,3,547,41,Medium,0.72,1.05,0,0.02,0,0,0,0,0
2026-02-24,Tuesday,8,Night,Line A,Packaged Goods,M-A1,Maintenance,Machine Operator,1,445,61,High,0.68,1.18,1,0.1,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line A,Packaged Goods,M-A1,Maintenance,Quality Inspector,1,445,61,High,0.68,1.18,1,0.1,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line A,Packaged Goods,M-A1,Maintenance,Maintenance Technician,2,445,61,High,0.68,1.18,1,0.1,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line A,Packaged Goods,M-A1,Maintenance,Packaging Operator,1,445,61,High,0.68,1.18,1,0.1,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line B,Custom Components,M-B3,Running,Machine Operator,3,486,7,High,0.93,1.22,0,0.04,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line B,Custom Components,M-B3,Running,Quality Inspector,1,486,7,High,0.93,1.22,0,0.04,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line B,Custom Components,M-B3,Running,Maintenance Technician,1,486,7,High,0.93,1.22,0,0.04,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line B,Custom Components,M-B3,Running,Packaging Operator,2,486,7,High,0.93,1.22,0,0.04,1,0,0,0,0
2026-02-24,Tuesday,8,Night,Line C,Standard Parts,M-C2,Running,Machine Operator,3,405,45,Low,0.73,1.22,0,0.03,0,0,0,0,0
2026-02-24,Tuesday,8,Night,Line C,Standard Parts,M-C2,Running,Quality Inspector,1,405,45,Low,0.73,1.22,0,0.03,0,0,0,0,0
2026-02-24,Tuesday,8,Night,Line C,Standard Parts,M-C2,Running,Maintenance Technician,1,405,45,Low,0.73,1.22,0,0.03,0,0,0,0,0
2026-02-24,Tuesday,8,Night,Line C,Standard Parts,M-C2,Running,Packaging Operator,2,405,45,Low,0.73,1.22,0,0.03,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line A,Standard Parts,M-A4,Running,Machine Operator,3,436,39,Medium,0.65,1.16,0,0.04,0,0,0,1,1
2026-02-25,Wednesday,8,Morning,Line A,Standard Parts,M-A4,Running,Quality Inspector,2,436,39,Medium,0.65,1.16,0,0.04,0,0,0,1,1
2026-02-25,Wednesday,8,Morning,Line A,Standard Parts,M-A4,Running,Maintenance Technician,2,436,39,Medium,0.65,1.16,0,0.04,0,0,0,1,1
2026-02-25,Wednesday,8,Morning,Line A,Standard Parts,M-A4,Running,Packaging Operator,2,436,39,Medium,0.65,1.16,0,0.04,0,0,0,1,1
2026-02-25,Wednesday,8,Morning,Line B,Standard Parts,M-B4,Maintenance,Machine Operator,3,439,38,Low,0.75,1.18,1,0.04,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line B,Standard Parts,M-B4,Maintenance,Quality Inspector,1,439,38,Low,0.75,1.18,1,0.04,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line B,Standard Parts,M-B4,Maintenance,Maintenance Technician,3,439,38,Low,0.75,1.18,1,0.04,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line B,Standard Parts,M-B4,Maintenance,Packaging Operator,2,439,38,Low,0.75,1.18,1,0.04,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line C,Standard Parts,M-C4,Running,Machine Operator,4,525,19,Low,0.92,1.21,0,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line C,Standard Parts,M-C4,Running,Quality Inspector,2,525,19,Low,0.92,1.21,0,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line C,Standard Parts,M-C4,Running,Maintenance Technician,2,525,19,Low,0.92,1.21,0,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Morning,Line C,Standard Parts,M-C4,Running,Packaging Operator,3,525,19,Low,0.92,1.21,0,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line A,Standard Parts,M-A1,Maintenance,Machine Operator,3,397,16,Low,0.98,1.12,1,0.01,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line A,Standard Parts,M-A1,Maintenance,Quality Inspector,1,397,16,Low,0.98,1.12,1,0.01,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line A,Standard Parts,M-A1,Maintenance,Maintenance Technician,3,397,16,Low,0.98,1.12,1,0.01,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line A,Standard Parts,M-A1,Maintenance,Packaging Operator,2,397,16,Low,0.98,1.12,1,0.01,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line B,Standard Parts,M-B3,Maintenance,Machine Operator,3,419,11,Medium,0.87,1.09,1,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line B,Standard Parts,M-B3,Maintenance,Quality Inspector,1,419,11,Medium,0.87,1.09,1,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line B,Standard Parts,M-B3,Maintenance,Maintenance Technician,3,419,11,Medium,0.87,1.09,1,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line B,Standard Parts,M-B3,Maintenance,Packaging Operator,2,419,11,Medium,0.87,1.09,1,0.11,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line C,Standard Parts,M-C3,Running,Machine Operator,3,492,36,Medium,0.68,0.93,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line C,Standard Parts,M-C3,Running,Quality Inspector,2,492,36,Medium,0.68,0.93,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line C,Standard Parts,M-C3,Running,Maintenance Technician,2,492,36,Medium,0.68,0.93,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Afternoon,Line C,Standard Parts,M-C3,Running,Packaging Operator,2,492,36,Medium,0.68,0.93,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line A,Standard Parts,M-A3,Running,Machine Operator,3,431,13,Low,0.98,1.07,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line A,Standard Parts,M-A3,Running,Quality Inspector,1,431,13,Low,0.98,1.07,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line A,Standard Parts,M-A3,Running,Maintenance Technician,1,431,13,Low,0.98,1.07,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line A,Standard Parts,M-A3,Running,Packaging Operator,2,431,13,Low,0.98,1.07,0,0.05,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line B,Custom Components,M-B2,Running,Machine Operator,3,382,69,Medium,0.72,1.21,0,0.02,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line B,Custom Components,M-B2,Running,Quality Inspector,1,382,69,Medium,0.72,1.21,0,0.02,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line B,Custom Components,M-B2,Running,Maintenance Technician,1,382,69,Medium,0.72,1.21,0,0.02,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line B,Custom Components,M-B2,Running,Packaging Operator,2,382,69,Medium,0.72,1.21,0,0.02,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line C,Custom Components,M-C1,Running,Machine Operator,3,414,75,Medium,0.76,1.13,0,0.09,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line C,Custom Components,M-C1,Running,Quality Inspector,1,414,75,Medium,0.76,1.13,0,0.09,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line C,Custom Components,M-C1,Running,Maintenance Technician,1,414,75,Medium,0.76,1.13,0,0.09,0,0,0,0,0
2026-02-25,Wednesday,8,Night,Line C,Custom Components,M-C1,Running,Packaging Operator,2,414,75,Medium,0.76,1.13,0,0.09,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line A,Packaged Goods,M-A1,Down,Machine Operator,3,372,16,Low,0.9,1.04,0,0.1,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line A,Packaged Goods,M-A1,Down,Quality Inspector,2,372,16,Low,0.9,1.04,0,0.1,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line A,Packaged Goods,M-A1,Down,Maintenance Technician,3,372,16,Low,0.9,1.04,0,0.1,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line A,Packaged Goods,M-A1,Down,Packaging Operator,3,372,16,Low,0.9,1.04,0,0.1,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line B,Packaged Goods,M-B4,Running,Machine Operator,4,556,78,Medium,0.98,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line B,Packaged Goods,M-B4,Running,Quality Inspector,2,556,78,Medium,0.98,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line B,Packaged Goods,M-B4,Running,Maintenance Technician,2,556,78,Medium,0.98,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line B,Packaged Goods,M-B4,Running,Packaging Operator,3,556,78,Medium,0.98,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Morning,Line C,Custom Components,M-C4,Running,Machine Operator,3,512,61,Medium,0.63,0.9,0,0.03,0,0,0,0,1
2026-02-26,Thursday,8,Morning,Line C,Custom Components,M-C4,Running,Quality Inspector,2,512,61,Medium,0.63,0.9,0,0.03,0,0,0,0,1
2026-02-26,Thursday,8,Morning,Line C,Custom Components,M-C4,Running,Maintenance Technician,2,512,61,Medium,0.63,0.9,0,0.03,0,0,0,0,1
2026-02-26,Thursday,8,Morning,Line C,Custom Components,M-C4,Running,Packaging Operator,2,512,61,Medium,0.63,0.9,0,0.03,0,0,0,0,1
2026-02-26,Thursday,8,Afternoon,Line A,Packaged Goods,M-A2,Running,Machine Operator,4,512,13,Medium,0.76,1.14,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line A,Packaged Goods,M-A2,Running,Quality Inspector,2,512,13,Medium,0.76,1.14,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line A,Packaged Goods,M-A2,Running,Maintenance Technician,2,512,13,Medium,0.76,1.14,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line A,Packaged Goods,M-A2,Running,Packaging Operator,3,512,13,Medium,0.76,1.14,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line B,Packaged Goods,M-B4,Running,Machine Operator,4,540,61,Medium,0.7,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line B,Packaged Goods,M-B4,Running,Quality Inspector,2,540,61,Medium,0.7,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line B,Packaged Goods,M-B4,Running,Maintenance Technician,2,540,61,Medium,0.7,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line B,Packaged Goods,M-B4,Running,Packaging Operator,3,540,61,Medium,0.7,0.91,0,0.05,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line C,Packaged Goods,M-C3,Running,Machine Operator,3,535,9,Medium,0.69,1.12,0,0.09,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line C,Packaged Goods,M-C3,Running,Quality Inspector,2,535,9,Medium,0.69,1.12,0,0.09,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line C,Packaged Goods,M-C3,Running,Maintenance Technician,2,535,9,Medium,0.69,1.12,0,0.09,0,0,0,0,0
2026-02-26,Thursday,8,Afternoon,Line C,Packaged Goods,M-C3,Running,Packaging Operator,2,535,9,Medium,0.69,1.12,0,0.09,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line A,Custom Components,M-A3,Running,Machine Operator,3,408,51,Low,0.93,0.92,0,0.02,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line A,Custom Components,M-A3,Running,Quality Inspector,1,408,51,Low,0.93,0.92,0,0.02,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line A,Custom Components,M-A3,Running,Maintenance Technician,1,408,51,Low,0.93,0.92,0,0.02,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line A,Custom Components,M-A3,Running,Packaging Operator,2,408,51,Low,0.93,0.92,0,0.02,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line B,Custom Components,M-B4,Running,Machine Operator,2,353,17,High,0.62,0.94,0,0.11,1,0,0,0,1
2026-02-26,Thursday,8,Night,Line B,Custom Components,M-B4,Running,Quality Inspector,1,353,17,High,0.62,0.94,0,0.11,1,0,0,0,1
2026-02-26,Thursday,8,Night,Line B,Custom Components,M-B4,Running,Maintenance Technician,1,353,17,High,0.62,0.94,0,0.11,1,0,0,0,1
2026-02-26,Thursday,8,Night,Line B,Custom Components,M-B4,Running,Packaging Operator,1,353,17,High,0.62,0.94,0,0.11,1,0,0,0,1
2026-02-26,Thursday,8,Night,Line C,Standard Parts,M-C2,Running,Machine Operator,3,449,57,Low,0.72,1.1,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line C,Standard Parts,M-C2,Running,Quality Inspector,1,449,57,Low,0.72,1.1,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line C,Standard Parts,M-C2,Running,Maintenance Technician,1,449,57,Low,0.72,1.1,0,0.08,0,0,0,0,0
2026-02-26,Thursday,8,Night,Line C,Standard Parts,M-C2,Running,Packaging Operator,2,449,57,Low,0.72,1.1,0,0.08,0,0,0,0,0
2026-02-27,Friday,8,Morning,Line A,Custom Components,M-A3,Down,Machine Operator,4,547,65,Medium,0.83,1.09,0,0.02,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line A,Custom Components,M-A3,Down,Quality Inspector,3,547,65,Medium,0.83,1.09,0,0.02,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line A,Custom Components,M-A3,Down,Maintenance Technician,4,547,65,Medium,0.83,1.09,0,0.02,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line A,Custom Components,M-A3,Down,Packaging Operator,4,547,65,Medium,0.83,1.09,0,0.02,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line B,Standard Parts,M-B1,Running,Machine Operator,6,733,36,High,0.93,0.99,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line B,Standard Parts,M-B1,Running,Quality Inspector,4,733,36,High,0.93,0.99,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line B,Standard Parts,M-B1,Running,Maintenance Technician,4,733,36,High,0.93,0.99,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line B,Standard Parts,M-B1,Running,Packaging Operator,5,733,36,High,0.93,0.99,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line C,Packaged Goods,M-C4,Running,Machine Operator,6,659,22,Medium,0.77,0.93,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line C,Packaged Goods,M-C4,Running,Quality Inspector,4,659,22,Medium,0.77,0.93,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line C,Packaged Goods,M-C4,Running,Maintenance Technician,4,659,22,Medium,0.77,0.93,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Morning,Line C,Packaged Goods,M-C4,Running,Packaging Operator,5,659,22,Medium,0.77,0.93,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line A,Standard Parts,M-A3,Down,Machine Operator,4,446,9,Medium,0.87,0.9,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line A,Standard Parts,M-A3,Down,Quality Inspector,3,446,9,Medium,0.87,0.9,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line A,Standard Parts,M-A3,Down,Maintenance Technician,4,446,9,Medium,0.87,0.9,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line A,Standard Parts,M-A3,Down,Packaging Operator,4,446,9,Medium,0.87,0.9,0,0.03,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line B,Standard Parts,M-B2,Running,Machine Operator,6,750,77,High,0.77,1.03,0,0.08,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line B,Standard Parts,M-B2,Running,Quality Inspector,4,750,77,High,0.77,1.03,0,0.08,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line B,Standard Parts,M-B2,Running,Maintenance Technician,4,750,77,High,0.77,1.03,0,0.08,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line B,Standard Parts,M-B2,Running,Packaging Operator,5,750,77,High,0.77,1.03,0,0.08,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line C,Custom Components,M-C3,Running,Machine Operator,6,755,63,High,0.77,0.85,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line C,Custom Components,M-C3,Running,Quality Inspector,4,755,63,High,0.77,0.85,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line C,Custom Components,M-C3,Running,Maintenance Technician,4,755,63,High,0.77,0.85,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Afternoon,Line C,Custom Components,M-C3,Running,Packaging Operator,5,755,63,High,0.77,0.85,0,0.04,1,0,1,0,0
2026-02-27,Friday,8,Night,Line A,Packaged Goods,M-A3,Running,Machine Operator,3,426,47,Low,0.62,1.04,0,0.06,1,0,1,0,1
2026-02-27,Friday,8,Night,Line A,Packaged Goods,M-A3,Running,Quality Inspector,2,426,47,Low,0.62,1.04,0,0.06,1,0,1,0,1
2026-02-27,Friday,8,Night,Line A,Packaged Goods,M-A3,Running,Maintenance Technician,2,426,47,Low,0.62,1.04,0,0.06,1,0,1,0,1
2026-02-27,Friday,8,Night,Line A,Packaged Goods,M-A3,Running,Packaging Operator,2,426,47,Low,0.62,1.04,0,0.06,1,0,1,0,1
2026-02-27,Friday,8,Night,Line B,Packaged Goods,M-B3,Running,Machine Operator,3,475,11,Low,0.63,1.21,0,0.08,1,0,1,0,1
2026-02-27,Friday,8,Night,Line B,Packaged Goods,M-B3,Running,Quality Inspector,2,475,11,Low,0.63,1.21,0,0.08,1,0,1,0,1
2026-02-27,Friday,8,Night,Line B,Packaged Goods,M-B3,Running,Maintenance Technician,2,475,11,Low,0.63,1.21,0,0.08,1,0,1,0,1
2026-02-27,Friday,8,Night,Line B,Packaged Goods,M-B3,Running,Packaging Operator,2,475,11,Low,0.63,1.21,0,0.08,1,0,1,0,1
2026-02-27,Friday,8,Night,Line C,Standard Parts,M-C3,Running,Machine Operator,4,508,1,Medium,0.96,1.06,0,0.07,1,0,1,0,0
2026-02-27,Friday,8,Night,Line C,Standard Parts,M-C3,Running,Quality Inspector,2,508,1,Medium,0.96,1.06,0,0.07,1,0,1,0,0
2026-02-27,Friday,8,Night,Line C,Standard Parts,M-C3,Running,Maintenance Technician,2,508,1,Medium,0.96,1.06,0,0.07,1,0,1,0,0
2026-02-27,Friday,8,Night,Line C,Standard Parts,M-C3,Running,Packaging Operator,3,508,1,Medium,0.96,1.06,0,0.07,1,0,1,0,0
2026-02-28,Saturday,8,Morning,Line A,Custom Components,M-A3,Running,Machine Operator,5,575,38,Medium,0.88,1.09,0,0.07,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line A,Custom Components,M-A3,Running,Quality Inspector,2,575,38,Medium,0.88,1.09,0,0.07,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line A,Custom Components,M-A3,Running,Maintenance Technician,2,575,38,Medium,0.88,1.09,0,0.07,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line A,Custom Components,M-A3,Running,Packaging Operator,4,575,38,Medium,0.88,1.09,0,0.07,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line B,Packaged Goods,M-B1,Running,Machine Operator,5,571,3,Medium,0.72,1.14,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line B,Packaged Goods,M-B1,Running,Quality Inspector,2,571,3,Medium,0.72,1.14,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line B,Packaged Goods,M-B1,Running,Maintenance Technician,2,571,3,Medium,0.72,1.14,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line B,Packaged Goods,M-B1,Running,Packaging Operator,4,571,3,Medium,0.72,1.14,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line C,Custom Components,M-C2,Running,Machine Operator,5,589,14,Medium,0.71,0.95,0,0.11,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line C,Custom Components,M-C2,Running,Quality Inspector,2,589,14,Medium,0.71,0.95,0,0.11,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line C,Custom Components,M-C2,Running,Maintenance Technician,2,589,14,Medium,0.71,0.95,0,0.11,0,1,0,0,0
2026-02-28,Saturday,8,Morning,Line C,Custom Components,M-C2,Running,Packaging Operator,4,589,14,Medium,0.71,0.95,0,0.11,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line A,Standard Parts,M-A3,Running,Machine Operator,4,647,67,High,0.69,0.92,0,0.05,1,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line A,Standard Parts,M-A3,Running,Quality Inspector,2,647,67,High,0.69,0.92,0,0.05,1,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line A,Standard Parts,M-A3,Running,Maintenance Technician,2,647,67,High,0.69,0.92,0,0.05,1,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line A,Standard Parts,M-A3,Running,Packaging Operator,3,647,67,High,0.69,0.92,0,0.05,1,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line B,Custom Components,M-B4,Running,Machine Operator,5,539,21,Low,0.7,1.03,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line B,Custom Components,M-B4,Running,Quality Inspector,2,539,21,Low,0.7,1.03,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line B,Custom Components,M-B4,Running,Maintenance Technician,2,539,21,Low,0.7,1.03,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line B,Custom Components,M-B4,Running,Packaging Operator,4,539,21,Low,0.7,1.03,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line C,Standard Parts,M-C2,Running,Machine Operator,5,616,68,Low,0.79,1.04,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line C,Standard Parts,M-C2,Running,Quality Inspector,2,616,68,Low,0.79,1.04,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line C,Standard Parts,M-C2,Running,Maintenance Technician,2,616,68,Low,0.79,1.04,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Afternoon,Line C,Standard Parts,M-C2,Running,Packaging Operator,4,616,68,Low,0.79,1.04,0,0.09,0,1,0,0,0
2026-02-28,Saturday,8,Night,Line A,Custom Components,M-A1,Running,Machine Operator,4,576,40,High,0.92,1.0,0,0.09,1,1,0,0,0
2026-02-28,Saturday,8,Night,Line A,Custom Components,M-A1,Running,Quality Inspector,1,576,40,High,0.92,1.0,0,0.09,1,1,0,0,0
2026-02-28,Saturday,8,Night,Line A,Custom Components,M-A1,Running,Maintenance Technician,1,576,40,High,0.92,1.0,0,0.09,1,1,0,0,0
2026-02-28,Saturday,8,Night,Line A,Custom Components,M-A1,Running,Packaging Operator,3,576,40,High,0.92,1.0,0,0.09,1,1,0,0,0
2026-02-28,Saturday,8,Night,Line B,Custom Components,M-B4,Running,Machine Operator,4,498,34,Medium,0.86,0.96,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Night,Line B,Custom Components,M-B4,Running,Quality Inspector,1,498,34,Medium,0.86,0.96,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Night,Line B,Custom Components,M-B4,Running,Maintenance Technician,1,498,34,Medium,0.86,0.96,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Night,Line B,Custom Components,M-B4,Running,Packaging Operator,3,498,34,Medium,0.86,0.96,0,0.02,0,1,0,0,0
2026-02-28,Saturday,8,Night,Line C,Packaged Goods,M-C2,Running,Machine Operator,3,347,43,Medium,0.84,0.93,0,0.12,0,1,0,0,1
2026-02-28,Saturday,8,Night,Line C,Packaged Goods,M-C2,Running,Quality Inspector,1,347,43,Medium,0.84,0.93,0,0.12,0,1,0,0,1
2026-02-28,Saturday,8,Night,Line C,Packaged Goods,M-C2,Running,Maintenance Technician,1,347,43,Medium,0.84,0.93,0,0.12,0,1,0,0,1
2026-02-28,Saturday,8,Night,Line C,Packaged Goods,M-C2,Running,Packaging Operator,2,347,43,Medium,0.84,0.93,0,0.12,0,1,0,0,1
2026-03-01,Sunday,8,Morning,Line A,Standard Parts,M-A4,Running,Machine Operator,4,518,28,Medium,0.64,1.03,0,0.04,0,1,0,1,1
2026-03-01,Sunday,8,Morning,Line A,Standard Parts,M-A4,Running,Quality Inspector,2,518,28,Medium,0.64,1.03,0,0.04,0,1,0,1,1
2026-03-01,Sunday,8,Morning,Line A,Standard Parts,M-A4,Running,Maintenance Technician,2,518,28,Medium,0.64,1.03,0,0.04,0,1,0,1,1
2026-03-01,Sunday,8,Morning,Line A,Standard Parts,M-A4,Running,Packaging Operator,3,518,28,Medium,0.64,1.03,0,0.04,0,1,0,1,1
2026-03-01,Sunday,8,Morning,Line B,Standard Parts,M-B1,Maintenance,Machine Operator,4,509,76,Medium,0.86,1.18,1,0.09,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line B,Standard Parts,M-B1,Maintenance,Quality Inspector,1,509,76,Medium,0.86,1.18,1,0.09,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line B,Standard Parts,M-B1,Maintenance,Maintenance Technician,3,509,76,Medium,0.86,1.18,1,0.09,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line B,Standard Parts,M-B1,Maintenance,Packaging Operator,3,509,76,Medium,0.86,1.18,1,0.09,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line C,Custom Components,M-C2,Maintenance,Machine Operator,4,538,59,Medium,0.88,0.95,1,0.02,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line C,Custom Components,M-C2,Maintenance,Quality Inspector,1,538,59,Medium,0.88,0.95,1,0.02,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line C,Custom Components,M-C2,Maintenance,Maintenance Technician,3,538,59,Medium,0.88,0.95,1,0.02,0,1,0,0,0
2026-03-01,Sunday,8,Morning,Line C,Custom Components,M-C2,Maintenance,Packaging Operator,3,538,59,Medium,0.88,0.95,1,0.02,0,1,0,0,0
2026-03-01,Sunday,8,Afternoon,Line A,Packaged Goods,M-A3,Running,Machine Operator,5,551,7,Medium,0.91,0.96,0,0.05,0,1,0,0,0
2026-03-01,Sunday,8,Afternoon,Line A,Packaged Goods,M-A3,Running,Quality Inspector,2,551,7,Medium,0.91,0.96,0,0.05,0,1,0,0,0
2026-03-01,Sunday,8,Afternoon,Line A,Packaged Goods,M-A3,Running,Maintenance Technician,2,551,7,Medium,0.91,0.96,0,0.05,0,1,0,0,0
2026-03-01,Sunday,8,Afternoon,Line A,Packaged Goods,M-A3,Running,Packaging Operator,4,551,7,Medium,0.91,0.96,0,0.05,0,1,0,0,0
